year,country,region,happiness_rank,happiness_score,standard_error_of_happiness_score,lower_confidence_interval,upper_confidence_interval,dystopia_residual,explained_by_freedom_to_make_life_choices,explained_by_gdp_per_capita,explained_by_generosity,explained_by_healthy_life_expectancy,explained_by_perceptions_of_corruption,explained_by_social_support,freedom_to_make_life_choices,generosity,healthy_life_expectancy,perceptions_of_corruption,social_support,logged_gdp_per_capita,ladder_score_in_dystopia
2021,Turkey,Middle East and North Africa,104,4.948,0.046,4.857,5.038,1.852,0.236,1.26,0.097,0.59,0.104,0.809,0.576,-0.139,67.199,0.776,0.822,10.24,2.43
2021,Pakistan,South Asia,105,4.934,0.068,4.802,5.066,2.784,0.418,0.637,0.252,0.322,0.097,0.423,0.726,0.098,58.709,0.787,0.651,8.458,2.43
2021,Morocco,Middle East and North Africa,106,4.918,0.06,4.8,5.036,2.749,0.477,0.792,0.034,0.558,0.088,0.219,0.774,-0.236,66.208,0.801,0.56,8.903,2.43
2021,Venezuela,Latin America and Caribbean,107,4.892,0.064,4.767,5.017,2.135,0.284,0.852,0.078,0.574,0.072,0.897,0.615,-0.169,66.7,0.827,0.861,9.073,2.43
2021,Georgia,Central and East Europe,108,4.891,0.054,4.785,4.998,2.191,0.488,1.03,0.032,0.498,0.181,0.47,0.783,-0.238,64.3,0.655,0.671,9.585,2.43
2021,Algeria,Middle East and North Africa,109,4.887,0.053,4.783,4.991,2.242,0.119,0.946,0.144,0.552,0.12,0.765,0.48,-0.067,66.005,0.752,0.802,9.342,2.43
2021,Ukraine,Central and East Europe,110,4.875,0.052,4.773,4.977,1.813,0.417,0.979,0.181,0.517,0.01,0.958,0.724,-0.011,64.902,0.924,0.888,9.436,2.43
2021,Iraq,Middle East and North Africa,111,4.854,0.059,4.738,4.97,2.429,0.302,0.91,0.153,0.381,0.041,0.638,0.63,-0.053,60.583,0.875,0.746,9.24,2.43
2021,Gabon,Sub-Saharan Africa,112,4.852,0.075,4.706,4.998,2.201,0.424,1.037,0.058,0.362,0.064,0.707,0.731,-0.2,59.962,0.84,0.776,9.603,2.43
2021,Burkina Faso,Sub-Saharan Africa,113,4.834,0.081,4.675,4.993,3.133,0.381,0.364,0.182,0.179,0.122,0.472,0.695,-0.009,54.151,0.748,0.672,7.678,2.43
2021,Cambodia,Southeast Asia,114,4.83,0.067,4.698,4.963,2.148,0.702,0.603,0.21,0.426,0.061,0.68,0.959,0.034,62,0.843,0.765,8.36,2.43
2021,Mozambique,Sub-Saharan Africa,115,4.794,0.103,4.592,4.997,2.783,0.608,0.183,0.228,0.196,0.163,0.634,0.882,0.061,54.706,0.684,0.744,7.158,2.43
2021,Nigeria,Sub-Saharan Africa,116,4.759,0.052,4.658,4.861,2.736,0.433,0.663,0.212,0.051,0.039,0.625,0.737,0.037,50.102,0.878,0.74,8.533,2.43
2021,Mali,Sub-Saharan Africa,117,4.723,0.082,4.563,4.884,3.016,0.384,0.387,0.164,0.11,0.072,0.59,0.697,-0.036,51.969,0.827,0.724,7.744,2.43
2021,Iran,Middle East and North Africa,118,4.721,0.055,4.614,4.828,1.823,0.275,1.03,0.33,0.561,0.144,0.557,0.608,0.218,66.3,0.714,0.71,9.584,2.43
2021,Uganda,Sub-Saharan Africa,119,4.636,0.073,4.493,4.78,2.596,0.398,0.364,0.267,0.24,0.054,0.718,0.709,0.122,56.101,0.855,0.781,7.677,2.43
2021,Liberia,Sub-Saharan Africa,120,4.625,0.106,4.417,4.833,2.857,0.43,0.228,0.221,0.253,0.057,0.58,0.735,0.05,56.498,0.85,0.72,7.288,2.43
2021,Kenya,Sub-Saharan Africa,121,4.607,0.072,4.466,4.747,2.18,0.483,0.603,0.375,0.385,0.073,0.508,0.779,0.287,60.704,0.825,0.688,8.361,2.43
2021,Tunisia,Middle East and North Africa,122,4.596,0.058,4.484,4.709,2.138,0.334,0.919,0.057,0.59,0.044,0.515,0.656,-0.201,67.201,0.87,0.691,9.266,2.43
2021,Lebanon,Middle East and North Africa,123,4.584,0.055,4.477,4.691,1.736,0.175,1.045,0.14,0.595,0.026,0.868,0.525,-0.073,67.355,0.898,0.848,9.626,2.43
2021,Namibia,Sub-Saharan Africa,124,4.574,0.064,4.448,4.7,2.068,0.411,0.882,0.091,0.262,0.059,0.801,0.719,-0.149,56.799,0.847,0.818,9.161,2.43
2021,Palestinian Territories,Middle East and North Africa,125,4.517,0.067,4.384,4.649,2.131,0.33,0.646,0.082,0.434,0.075,0.819,0.653,-0.163,62.25,0.821,0.826,8.485,2.43
2021,Myanmar,Southeast Asia,126,4.426,0.052,4.324,4.527,1.407,0.601,0.666,0.52,0.341,0.178,0.713,0.876,0.509,59.302,0.66,0.779,8.541,2.43
2021,Jordan,Middle East and North Africa,127,4.395,0.062,4.273,4.516,1.553,0.455,0.89,0.079,0.583,0.15,0.685,0.755,-0.167,67,0.705,0.767,9.182,2.43
2021,Chad,Sub-Saharan Africa,128,4.355,0.094,4.171,4.54,3.209,0.24,0.255,0.215,0,0.084,0.353,0.579,0.041,48.478,0.807,0.619,7.364,2.43
2021,Sri Lanka,South Asia,129,4.325,0.066,4.196,4.454,1.075,0.559,0.99,0.239,0.593,0.049,0.82,0.841,0.079,67.299,0.863,0.827,9.47,2.43
2021,"Eswatini, Kingdom of",Sub-Saharan Africa,130,4.308,0.071,4.168,4.448,2.155,0.323,0.849,0.067,0.074,0.147,0.693,0.647,-0.185,50.833,0.708,0.77,9.065,2.43
2021,Comoros,Sub-Saharan Africa,131,4.289,0.084,4.123,4.454,2.61,0.202,0.488,0.241,0.279,0.101,0.367,0.548,0.082,57.349,0.781,0.626,8.031,2.43
2021,Egypt,Middle East and North Africa,132,4.283,0.045,4.195,4.371,1.648,0.446,0.954,0.069,0.426,0.092,0.647,0.749,-0.182,61.998,0.795,0.75,9.367,2.43
2021,Ethiopia,Sub-Saharan Africa,133,4.275,0.051,4.175,4.374,2.089,0.451,0.37,0.241,0.331,0.114,0.679,0.752,0.082,59,0.761,0.764,7.694,2.43
2021,Mauritania,Sub-Saharan Africa,134,4.227,0.07,4.09,4.365,2.069,0.218,0.666,0.119,0.273,0.133,0.749,0.561,-0.106,57.161,0.731,0.795,8.542,2.43
2021,Madagascar,Sub-Saharan Africa,135,4.208,0.072,4.068,4.349,2.62,0.207,0.266,0.185,0.341,0.087,0.503,0.552,-0.005,59.305,0.803,0.686,7.396,2.43
2021,Togo,Sub-Saharan Africa,136,4.107,0.077,3.956,4.258,2.806,0.289,0.254,0.209,0.203,0.107,0.239,0.619,0.032,54.914,0.772,0.569,7.362,2.43
2021,Zambia,Sub-Saharan Africa,137,4.073,0.069,3.938,4.209,1.975,0.487,0.528,0.227,0.231,0.074,0.552,0.782,0.061,55.809,0.823,0.708,8.145,2.43
2021,Sierra Leone,Sub-Saharan Africa,138,3.849,0.077,3.698,4.001,2.396,0.408,0.279,0.243,0.1,0.047,0.377,0.717,0.084,51.651,0.866,0.63,7.434,2.43
2021,India,South Asia,139,3.819,0.026,3.769,3.869,1.405,0.622,0.741,0.246,0.383,0.106,0.316,0.893,0.089,60.633,0.774,0.603,8.755,2.43
2021,Burundi,Sub-Saharan Africa,140,3.775,0.107,3.565,3.985,2.876,0.298,0,0.172,0.155,0.212,0.062,0.626,-0.024,53.4,0.607,0.49,6.635,2.43
2021,Yemen,Middle East and North Africa,141,3.658,0.07,3.521,3.794,1.776,0.268,0.329,0.092,0.272,0.089,0.831,0.602,-0.147,57.122,0.8,0.832,7.578,2.43
2021,Tanzania,Sub-Saharan Africa,142,3.623,0.071,3.485,3.762,1.263,0.549,0.433,0.307,0.3,0.231,0.54,0.833,0.183,57.999,0.577,0.702,7.876,2.43
2021,Haiti,Latin America and Caribbean,143,3.615,0.173,3.276,3.953,2.06,0.257,0.294,0.463,0.227,0.139,0.173,0.593,0.422,55.7,0.721,0.54,7.477,2.43
2021,Malawi,Sub-Saharan Africa,144,3.6,0.092,3.419,3.781,2.19,0.484,0.113,0.213,0.298,0.134,0.168,0.78,0.038,57.948,0.729,0.537,6.958,2.43
2021,Lesotho,Sub-Saharan Africa,145,3.512,0.12,3.276,3.748,1.8,0.405,0.451,0.103,0.007,0.015,0.731,0.715,-0.131,48.7,0.915,0.787,7.926,2.43
2021,Botswana,Sub-Saharan Africa,146,3.467,0.074,3.322,3.611,0.648,0.539,1.099,0.027,0.34,0.088,0.724,0.824,-0.246,59.269,0.801,0.784,9.782,2.43
2021,Rwanda,Sub-Saharan Africa,147,3.415,0.068,3.282,3.548,1.095,0.627,0.364,0.227,0.407,0.493,0.202,0.897,0.061,61.4,0.167,0.552,7.676,2.43
2021,Zimbabwe,Sub-Saharan Africa,148,3.145,0.058,3.03,3.259,1.205,0.359,0.457,0.157,0.243,0.075,0.649,0.677,-0.047,56.201,0.821,0.75,7.943,2.43
2021,Afghanistan,South Asia,149,2.523,0.038,2.449,2.596,1.895,0,0.37,0.122,0.126,0.01,0,0.382,-0.102,52.493,0.924,0.463,7.695,2.43
2022,Finland,West Europe,1,7.821,NA,7.756,7.886,2.518,0.736,1.892,0.109,0.775,0.534,1.258,NA,NA,NA,NA,NA,NA,NA
2022,Denmark,West Europe,2,7.636,NA,7.563,7.71,2.226,0.719,1.953,0.188,0.777,0.532,1.243,NA,NA,NA,NA,NA,NA,NA
2022,Iceland,West Europe,3,7.557,NA,7.464,7.651,2.32,0.718,1.936,0.27,0.803,0.191,1.32,NA,NA,NA,NA,NA,NA,NA
2022,Switzerland,West Europe,4,7.512,NA,7.437,7.586,2.153,0.677,2.026,0.147,0.822,0.461,1.226,NA,NA,NA,NA,NA,NA,NA
2022,Netherlands,West Europe,5,7.415,NA,7.359,7.471,2.137,0.651,1.945,0.271,0.787,0.419,1.206,NA,NA,NA,NA,NA,NA,NA
2022,Luxembourg,West Europe,6,7.404,NA,7.307,7.501,2.042,0.7,2.209,0.12,0.79,0.388,1.155,NA,NA,NA,NA,NA,NA,NA
2022,Sweden,West Europe,7,7.384,NA,7.315,7.454,2.003,0.724,1.92,0.218,0.803,0.512,1.204,NA,NA,NA,NA,NA,NA,NA
2022,Norway,West Europe,8,7.365,NA,7.29,7.44,1.925,0.728,1.997,0.217,0.786,0.474,1.239,NA,NA,NA,NA,NA,NA,NA
2022,Israel,Middle East and North Africa,9,7.364,NA,7.301,7.426,2.634,0.568,1.826,0.155,0.818,0.143,1.221,NA,NA,NA,NA,NA,NA,NA
2022,New Zealand,Australia and New Zealand,10,7.2,NA,7.12,7.279,1.954,0.68,1.852,0.245,0.752,0.483,1.235,NA,NA,NA,NA,NA,NA,NA
2022,Austria,West Europe,11,7.163,NA,7.089,7.237,2.148,0.623,1.931,0.193,0.774,0.329,1.165,NA,NA,NA,NA,NA,NA,NA
2022,Australia,Australia and New Zealand,12,7.162,NA,7.081,7.244,2.011,0.676,1.9,0.258,0.772,0.341,1.203,NA,NA,NA,NA,NA,NA,NA
2022,Ireland,West Europe,13,7.041,NA,6.961,7.121,1.743,0.627,2.129,0.19,0.779,0.408,1.166,NA,NA,NA,NA,NA,NA,NA
2022,Germany,West Europe,14,7.034,NA,6.947,7.122,2.142,0.585,1.924,0.163,0.776,0.358,1.088,NA,NA,NA,NA,NA,NA,NA
2022,Canada,North America,15,7.025,NA,6.943,7.107,1.924,0.659,1.886,0.217,0.783,0.368,1.188,NA,NA,NA,NA,NA,NA,NA
2022,United States,North America,16,6.977,NA,6.888,7.065,2.214,0.574,1.982,0.22,0.628,0.177,1.182,NA,NA,NA,NA,NA,NA,NA
2022,United Kingdom,West Europe,17,6.943,NA,6.867,7.018,1.967,0.597,1.867,0.289,0.75,0.329,1.143,NA,NA,NA,NA,NA,NA,NA
2022,Czech Republic,Central and East Europe,18,6.92,NA,6.811,7.029,2.263,0.66,1.815,0.158,0.715,0.048,1.26,NA,NA,NA,NA,NA,NA,NA
2022,Belgium,West Europe,19,6.805,NA,6.72,6.89,2.283,0.492,1.907,0.049,0.764,0.204,1.106,NA,NA,NA,NA,NA,NA,NA
2022,France,West Europe,20,6.687,NA,6.615,6.758,1.895,0.567,1.863,0.07,0.808,0.266,1.219,NA,NA,NA,NA,NA,NA,NA
2022,Bahrain,Middle East and North Africa,21,6.647,NA,6.514,6.779,2.092,0.693,1.854,0.199,0.625,0.155,1.029,NA,NA,NA,NA,NA,NA,NA
2022,Slovenia,Central and East Europe,22,6.63,NA,6.542,6.718,1.885,0.685,1.81,0.118,0.769,0.115,1.249,NA,NA,NA,NA,NA,NA,NA
2022,Costa Rica,Latin America and Caribbean,23,6.582,NA,6.481,6.683,2.346,0.661,1.584,0.089,0.744,0.102,1.054,NA,NA,NA,NA,NA,NA,NA
2022,United Arab Emirates,Middle East and North Africa,24,6.576,NA,6.492,6.66,1.809,0.702,1.998,0.204,0.633,0.25,0.98,NA,NA,NA,NA,NA,NA,NA
2022,Saudi Arabia,Middle East and North Africa,25,6.523,NA,6.409,6.637,2.075,0.651,1.87,0.078,0.577,0.18,1.092,NA,NA,NA,NA,NA,NA,NA
2022,Taiwan,East Asia,26,6.512,NA,6.429,6.596,2.002,0.542,1.897,0.075,0.733,0.168,1.095,NA,NA,NA,NA,NA,NA,NA
2022,Singapore,Southeast Asia,27,6.48,NA,6.392,6.569,0.932,0.672,2.149,0.163,0.851,0.587,1.127,NA,NA,NA,NA,NA,NA,NA
2022,Romania,Central and East Europe,28,6.477,NA,6.379,6.575,2.446,0.605,1.719,0.039,0.655,0.006,1.006,NA,NA,NA,NA,NA,NA,NA
2022,Spain,West Europe,29,6.476,NA,6.392,6.56,1.893,0.505,1.808,0.101,0.808,0.149,1.211,NA,NA,NA,NA,NA,NA,NA
2022,Uruguay,Latin America and Caribbean,30,6.474,NA,6.386,6.562,1.974,0.665,1.615,0.103,0.672,0.265,1.18,NA,NA,NA,NA,NA,NA,NA
2022,Italy,West Europe,31,6.467,NA,6.363,6.57,2.222,0.412,1.834,0.085,0.801,0.059,1.052,NA,NA,NA,NA,NA,NA,NA
2022,Kosovo,Central and East Europe,32,6.455,NA,6.339,6.571,2.631,0.599,1.362,0.309,0.569,0.035,0.949,NA,NA,NA,NA,NA,NA,NA
2022,Malta,West Europe,33,6.447,NA,6.359,6.535,1.631,0.679,1.838,0.174,0.789,0.166,1.169,NA,NA,NA,NA,NA,NA,NA
2022,Lithuania,Central and East Europe,34,6.446,NA,6.356,6.535,2.153,0.496,1.804,0.053,0.659,0.077,1.204,NA,NA,NA,NA,NA,NA,NA
2022,Slovakia,Central and East Europe,35,6.391,NA,6.306,6.475,2.094,0.479,1.736,0.118,0.707,0.025,1.232,NA,NA,NA,NA,NA,NA,NA
2022,Estonia,Central and East Europe,36,6.341,NA,6.266,6.415,1.442,0.689,1.793,0.123,0.728,0.333,1.232,NA,NA,NA,NA,NA,NA,NA
2022,Panama,Latin America and Caribbean,37,6.309,NA,6.154,6.464,2.086,0.592,1.715,0.049,0.709,0.051,1.107,NA,NA,NA,NA,NA,NA,NA
2022,Brazil,Latin America and Caribbean,38,6.293,NA,6.202,6.384,2.361,0.546,1.462,0.131,0.615,0.134,1.044,NA,NA,NA,NA,NA,NA,NA
2022,Guatemala,Latin America and Caribbean,39,6.262,NA,6.064,6.46,2.746,0.662,1.274,0.112,0.522,0.115,0.831,NA,NA,NA,NA,NA,NA,NA
2022,Kazakhstan,Central and East Europe,40,6.234,NA,6.138,6.33,1.86,0.584,1.668,0.134,0.611,0.157,1.22,NA,NA,NA,NA,NA,NA,NA
2022,Cyprus,West Europe,41,6.221,NA,6.122,6.32,2.044,0.448,1.815,0.123,0.819,0.062,0.909,NA,NA,NA,NA,NA,NA,NA
2022,Latvia,Central and East Europe,42,6.18,NA,6.106,6.255,1.923,0.502,1.732,0.075,0.637,0.09,1.221,NA,NA,NA,NA,NA,NA,NA
2022,Serbia,Central and East Europe,43,6.178,NA,6.062,6.294,2.031,0.546,1.55,0.219,0.658,0.088,1.086,NA,NA,NA,NA,NA,NA,NA
2022,Chile,Latin America and Caribbean,44,6.172,NA,6.082,6.262,2.04,0.46,1.651,0.124,0.748,0.069,1.08,NA,NA,NA,NA,NA,NA,NA
2022,Nicaragua,Latin America and Caribbean,45,6.165,NA,6.017,6.312,2.418,0.617,1.105,0.168,0.617,0.212,1.029,NA,NA,NA,NA,NA,NA,NA
2022,Mexico,Latin America and Caribbean,46,6.128,NA,6.017,6.238,2.239,0.621,1.552,0.092,0.623,0.115,0.886,NA,NA,NA,NA,NA,NA,NA
2022,Croatia,Central and East Europe,47,6.125,NA,6.022,6.229,1.884,0.535,1.705,0.109,0.709,0,1.183,NA,NA,NA,NA,NA,NA,NA
2022,Poland,Central and East Europe,48,6.123,NA,6.04,6.205,1.693,0.523,1.758,0.124,0.712,0.14,1.174,NA,NA,NA,NA,NA,NA,NA
2022,El Salvador,Latin America and Caribbean,49,6.12,NA,5.99,6.25,2.514,0.666,1.265,0.089,0.607,0.212,0.768,NA,NA,NA,NA,NA,NA,NA
2022,Kuwait,Middle East and North Africa,50,6.106,NA,5.977,6.235,1.621,0.617,1.904,0.087,0.747,0.147,0.983,NA,NA,NA,NA,NA,NA,NA
2022,Hungary,Central and East Europe,51,6.086,NA,5.985,6.187,1.812,0.485,1.748,0.078,0.668,0.064,1.233,NA,NA,NA,NA,NA,NA,NA
2022,Mauritius,Sub-Saharan Africa,52,6.071,NA,5.958,6.184,1.969,0.589,1.591,0.131,0.568,0.107,1.116,NA,NA,NA,NA,NA,NA,NA
2022,Uzbekistan,Central and East Europe,53,6.063,NA,5.948,6.178,1.913,0.716,1.219,0.283,0.6,0.24,1.092,NA,NA,NA,NA,NA,NA,NA
2022,Japan,East Asia,54,6.039,NA,5.959,6.119,1.487,0.537,1.835,0.007,0.866,0.218,1.089,NA,NA,NA,NA,NA,NA,NA
2022,Honduras,Latin America and Caribbean,55,6.022,NA,5.855,6.189,2.611,0.582,1.111,0.202,0.555,0.076,0.885,NA,NA,NA,NA,NA,NA,NA
2022,Portugal,West Europe,56,6.016,NA,5.911,6.122,1.691,0.655,1.76,0.016,0.777,0.039,1.078,NA,NA,NA,NA,NA,NA,NA
2022,Argentina,Latin America and Caribbean,57,5.967,NA,5.844,6.09,1.891,0.555,1.592,0.081,0.662,0.085,1.102,NA,NA,NA,NA,NA,NA,NA
2022,Greece,West Europe,58,5.948,NA,5.853,6.043,2.119,0.249,1.703,0.015,0.774,0.108,0.98,NA,NA,NA,NA,NA,NA,NA
2022,South Korea,East Asia,59,5.935,NA,5.849,6.021,1.656,0.414,1.851,0.111,0.841,0.176,0.886,NA,NA,NA,NA,NA,NA,NA
2022,Philippines,Southeast Asia,60,5.904,NA,5.8,6.007,2.283,0.678,1.268,0.107,0.514,0.142,0.912,NA,NA,NA,NA,NA,NA,NA
2022,Thailand,Southeast Asia,61,5.891,NA,5.788,5.994,1.6,0.617,1.535,0.321,0.697,0.026,1.096,NA,NA,NA,NA,NA,NA,NA
2022,Moldova,Central and East Europe,62,5.857,NA,5.766,5.948,2.142,0.561,1.417,0.102,0.597,0.028,1.008,NA,NA,NA,NA,NA,NA,NA
2022,Jamaica,Latin America and Caribbean,63,5.85,NA,5.676,6.023,2.164,0.567,1.296,0.08,0.646,0.053,1.045,NA,NA,NA,NA,NA,NA,NA
2022,Kyrgyzstan,Central and East Europe,64,5.828,NA,5.741,5.916,2.087,0.693,1.069,0.208,0.638,0.025,1.109,NA,NA,NA,NA,NA,NA,NA
2022,Belarus,Central and East Europe,65,5.821,NA,5.693,5.95,1.811,0.342,1.562,0.04,0.629,0.282,1.157,NA,NA,NA,NA,NA,NA,NA
2022,Colombia,Latin America and Caribbean,66,5.781,NA,5.659,5.903,1.971,0.545,1.452,0.087,0.72,0.077,0.929,NA,NA,NA,NA,NA,NA,NA
2022,Bosnia and Herzegovina,Central and East Europe,67,5.768,NA,5.659,5.877,1.869,0.448,1.468,0.244,0.665,0.006,1.068,NA,NA,NA,NA,NA,NA,NA
2022,Mongolia,East Asia,68,5.761,NA,5.676,5.845,1.999,0.398,1.393,0.247,0.467,0.059,1.197,NA,NA,NA,NA,NA,NA,NA
2022,Dominican Republic,Latin America and Caribbean,69,5.737,NA,5.601,5.873,1.751,0.606,1.538,0.084,0.577,0.179,1.003,NA,NA,NA,NA,NA,NA,NA
2022,Malaysia,Southeast Asia,70,5.711,NA,5.578,5.845,1.471,0.654,1.689,0.213,0.62,0.126,0.938,NA,NA,NA,NA,NA,NA,NA
2022,Bolivia,Latin America and Caribbean,71,5.6,NA,5.491,5.709,2.107,0.627,1.256,0.112,0.555,0.064,0.88,NA,NA,NA,NA,NA,NA,NA
2022,China,East Asia,72,5.585,NA,5.52,5.65,1.516,0.656,1.508,0.099,0.705,0.142,0.958,NA,NA,NA,NA,NA,NA,NA
2022,Paraguay,Latin America and Caribbean,73,5.578,NA,5.467,5.689,1.555,0.629,1.409,0.171,0.624,0.059,1.13,NA,NA,NA,NA,NA,NA,NA
2022,Peru,Latin America and Caribbean,74,5.559,NA,5.439,5.679,1.89,0.545,1.397,0.09,0.735,0.037,0.865,NA,NA,NA,NA,NA,NA,NA
2022,Montenegro,Central and East Europe,75,5.547,NA,5.413,5.681,1.619,0.46,1.573,0.135,0.659,0.077,1.023,NA,NA,NA,NA,NA,NA,NA
2022,Ecuador,Latin America and Caribbean,76,5.533,NA,5.414,5.653,1.866,0.565,1.352,0.08,0.708,0.083,0.879,NA,NA,NA,NA,NA,NA,NA
2022,Vietnam,Southeast Asia,77,5.485,NA,5.4,5.57,1.735,0.707,1.252,0.143,0.611,0.105,0.932,NA,NA,NA,NA,NA,NA,NA
2022,Turkmenistan,Central and East Europe,78,5.474,NA,5.371,5.578,1.16,0.649,1.484,0.314,0.516,0.032,1.319,NA,NA,NA,NA,NA,NA,NA
2022,North Cyprus,West Europe,79,5.467,NA,5.325,5.609,1.078,0.523,1.815,0.13,0.819,0.213,0.888,NA,NA,NA,NA,NA,NA,NA
2022,Russia,Central and East Europe,80,5.459,NA,5.392,5.525,1.494,0.401,1.685,0.117,0.586,0.08,1.095,NA,NA,NA,NA,NA,NA,NA
2022,Hong Kong,East Asia,81,5.425,NA,5.348,5.501,0.642,0.4,1.957,0.147,0.942,0.383,0.954,NA,NA,NA,NA,NA,NA,NA
2022,Armenia,Central and East Europe,82,5.399,NA,5.278,5.519,1.654,0.558,1.434,0.054,0.668,0.21,0.82,NA,NA,NA,NA,NA,NA,NA
2022,Tajikistan,Central and East Europe,83,5.377,NA,5.287,5.468,1.895,0.572,0.966,0.118,0.518,0.304,1.005,NA,NA,NA,NA,NA,NA,NA
2022,Nepal,South Asia,84,5.377,NA,5.251,5.502,2.224,0.519,0.984,0.237,0.499,0.13,0.784,NA,NA,NA,NA,NA,NA,NA
2022,Bulgaria,Central and East Europe,85,5.371,NA,5.257,5.485,1.235,0.563,1.625,0.123,0.64,0.021,1.163,NA,NA,NA,NA,NA,NA,NA
2022,Libya,Middle East and North Africa,86,5.33,NA,5.118,5.543,1.544,0.477,1.476,0.106,0.606,0.179,0.943,NA,NA,NA,NA,NA,NA,NA
2022,Indonesia,Southeast Asia,87,5.24,NA,5.139,5.341,1.3,0.62,1.382,0.468,0.539,0.047,0.883,NA,NA,NA,NA,NA,NA,NA
2022,Ivory Coast,Sub-Saharan Africa,88,5.235,NA,5.085,5.384,2.652,0.451,1.094,0.149,0.322,0.124,0.442,NA,NA,NA,NA,NA,NA,NA
2022,North Macedonia,Central and East Europe,89,5.199,NA,5.095,5.303,1.461,0.488,1.505,0.215,0.637,0.031,0.863,NA,NA,NA,NA,NA,NA,NA
2022,Albania,Central and East Europe,90,5.199,NA,5.076,5.321,1.718,0.511,1.439,0.138,0.719,0.028,0.646,NA,NA,NA,NA,NA,NA,NA
2022,South Africa,Sub-Saharan Africa,91,5.194,NA,5.073,5.315,1.742,0.442,1.425,0.089,0.361,0.046,1.088,NA,NA,NA,NA,NA,NA,NA
2022,Azerbaijan,Central and East Europe,92,5.173,NA,5.082,5.265,1.098,0.601,1.458,0.023,0.56,0.341,1.093,NA,NA,NA,NA,NA,NA,NA
2022,Gambia,Sub-Saharan Africa,93,5.164,NA,4.918,5.409,2.531,0.367,0.785,0.388,0.369,0.103,0.621,NA,NA,NA,NA,NA,NA,NA
2022,Bangladesh,South Asia,94,5.155,NA,5.049,5.262,1.967,0.622,1.06,0.125,0.581,0.187,0.614,NA,NA,NA,NA,NA,NA,NA
2022,Laos,Southeast Asia,95,5.14,NA,5.018,5.263,1.709,0.679,1.239,0.197,0.479,0.184,0.654,NA,NA,NA,NA,NA,NA,NA
2022,Algeria,Middle East and North Africa,96,5.122,NA,5.03,5.215,1.744,0.146,1.363,0.106,0.643,0.15,0.97,NA,NA,NA,NA,NA,NA,NA
2022,Liberia,Sub-Saharan Africa,97,5.122,NA,4.815,5.428,2.844,0.405,0.636,0.178,0.309,0.08,0.67,NA,NA,NA,NA,NA,NA,NA
2022,Ukraine,Central and East Europe,98,5.084,NA,4.978,5.19,1.331,0.473,1.411,0.188,0.583,0.017,1.081,NA,NA,NA,NA,NA,NA,NA
2022,Congo,Sub-Saharan Africa,99,5.075,NA,4.915,5.235,2.658,0.431,0.95,0.13,0.355,0.146,0.405,NA,NA,NA,NA,NA,NA,NA
2022,Morocco,Middle East and North Africa,100,5.06,NA,4.938,5.181,2.405,0.492,1.208,0.02,0.565,0.102,0.268,NA,NA,NA,NA,NA,NA,NA
2022,Mozambique,Sub-Saharan Africa,101,5.048,NA,4.823,5.273,2.641,0.593,0.578,0.185,0.191,0.2,0.66,NA,NA,NA,NA,NA,NA,NA
2022,Cameroon,Sub-Saharan Africa,102,5.048,NA,4.907,5.188,2.469,0.397,0.968,0.152,0.317,0.074,0.672,NA,NA,NA,NA,NA,NA,NA
2022,Senegal,Sub-Saharan Africa,103,5.046,NA,4.921,5.171,2.419,0.494,0.933,0.143,0.447,0.081,0.53,NA,NA,NA,NA,NA,NA,NA
2022,Niger,Sub-Saharan Africa,104,5.003,NA,4.76,5.247,2.667,0.571,0.57,0.165,0.326,0.145,0.56,NA,NA,NA,NA,NA,NA,NA
2022,Georgia,Central and East Europe,105,4.973,NA,4.867,5.079,1.583,0.508,1.467,0,0.595,0.208,0.612,NA,NA,NA,NA,NA,NA,NA
2022,Gabon,Sub-Saharan Africa,106,4.958,NA,4.826,5.091,1.892,0.343,1.459,0.032,0.396,0.099,0.738,NA,NA,NA,NA,NA,NA,NA
2022,Iraq,Middle East and North Africa,107,4.941,NA,4.783,5.099,1.894,0.328,1.289,0.147,0.554,0.046,0.682,NA,NA,NA,NA,NA,NA,NA
2022,Venezuela,Latin America and Caribbean,108,4.925,NA,4.8,5.051,2.79,0.283,0,0.225,0.578,0.082,0.968,NA,NA,NA,NA,NA,NA,NA
2022,Guinea,Sub-Saharan Africa,109,4.891,NA,4.753,5.028,2.538,0.334,0.848,0.214,0.275,0.116,0.566,NA,NA,NA,NA,NA,NA,NA
2022,Iran,Middle East and North Africa,110,4.888,NA,4.78,4.995,1.427,0.281,1.41,0.241,0.642,0.146,0.741,NA,NA,NA,NA,NA,NA,NA
2022,Ghana,Sub-Saharan Africa,111,4.872,NA,4.745,4.999,1.972,0.5,1.112,0.23,0.409,0.056,0.595,NA,NA,NA,NA,NA,NA,NA
2022,Turkey,Middle East and North Africa,112,4.744,NA,4.644,4.845,1.059,0.209,1.707,0.087,0.702,0.115,0.865,NA,NA,NA,NA,NA,NA,NA
2022,Burkina Faso,Sub-Saharan Africa,113,4.67,NA,4.527,4.814,2.313,0.382,0.779,0.186,0.32,0.126,0.565,NA,NA,NA,NA,NA,NA,NA
2022,Cambodia,Southeast Asia,114,4.64,NA,4.516,4.765,1.41,0.74,1.019,0.166,0.505,0.068,0.732,NA,NA,NA,NA,NA,NA,NA
